79082,65090,400,,,NBM,Mazerolle D.M.,DM4555,3,7,2014,,"rich calcareous sparsely treed Larix laricina and Thuja occidentalis fen/swamp, with strong graminoid, shrub and forb components",,Carleton,NB,Canada,Williamstown Lake,,,,,,,,,,,,,,,,,,,Specimen is reproductive,,Carex prairea Dewey      ,"Count 500-1000.  six large tussock-forming clumps Assc sp Myrica gale, Carex lacustris, Calamagrostis canadensis.",2016-01-27,2016-02-10,2 sheets,B. Schneider,   Accession # 65090,Collector's # DM4555,3/7/2014/,Carleton Co.,,,,,"Habitat:  rich calcareous sparsely treed Larix laricina and Thuja occidentalis fen/swamp, with strong graminoid, shrub and forb components. ",Locality:  Williamstown Lake. ,"Notes:  Count 500-1000.  six large tussock-forming clumps Assc sp Myrica gale, Carex lacustris, Calamagrostis canadensis..",Duplicate,,,,,,,Specific location data for rare species is available on request,,,,,,,79082,,46.338996,-67.744258,,56985,56985,46.339º N ,-67.7443º W
79083,65086,438,,,NBM,Mazerolle D.M.,DM4582,8,7,2014,,"open calcareous graminoid/forb fen, with interspersed areas of standing water and emergent vegetation",,Carleton,NB,Canada,Williamstown Lake,,,,,,,,,,,,,,,,,,,Specimen is reproductive,,Cladium mariscoides (Muhl.) Torr.      ,"Count 10,000s. continuous over ~150m. Assc sp Sphagnum sp, Pogonia ophioglossoides, Menyanthes trifoliata, Scheuchzeria palustris.",2016-01-27,2016-01-27,,B. Schneider,   Accession # 65086,Collector's # DM4582,8/7/2014/,Carleton Co.,,,,,"Habitat:  open calcareous graminoid/forb fen, with interspersed areas of standing water and emergent vegetation. ",Locality:  Williamstown Lake. ,"Notes:  Count 10,000s. continuous over ~150m. Assc sp Sphagnum sp, Pogonia ophioglossoides, Menyanthes trifoliata, Scheuchzeria palustris..",Duplicate,,,,,,,Williamstown Lake,,,,,,,79083,,46.3270361,-67.7032669,,56985,56985,46.327º N ,-67.7033º W
79084,65085,468,,,NBM,Mazerolle D.M.,DM4583,8,7,2014,,"open calcareous graminoid/forb fen, with interspersed areas of standing water and emergent vegetation",,Carleton,NB,Canada,Williamstown Lake,,,,,,,,,,,,,,,,,,,Specimen is reproductive,,Rhynchospora fusca (L.) Ait. f.      ,"Count ~50. Assc sp Cladium mariscoides, Menyanthes trifoliata.",2016-01-27,2016-01-27,,B. Schneider,   Accession # 65085,Collector's # DM4583,8/7/2014/,Carleton Co.,,,,,"Habitat:  open calcareous graminoid/forb fen, with interspersed areas of standing water and emergent vegetation. ",Locality:  Williamstown Lake. ,"Notes:  Count ~50. Assc sp Cladium mariscoides, Menyanthes trifoliata..",Duplicate,,,,,,,Williamstown Lake,,,,,,,79084,,46.325961,-67.702555,,56985,56985,46.326º N ,-67.7026º W
79085,65084,330,,,NBM,Mazerolle D.M.,DM4581,8,7,2014,,"open calcareous graminoid/forb fen, with interspersed areas of standing water and emergent vegetation",,Carleton,NB,Canada,Williamstown Lake,,,,,,,,,,,,,,,,,,,Specimen is reproductive,,Carex chordorrhiza Ehrh. ex L. f.      ,"Count 50-100.  7m-long patch.  Assc sp Sphagnum sp., Menyanthes trifoliata, Comarum palustre.",2016-01-27,2016-02-10,2 sheets,B. Schneider,   Accession # 65084,Collector's # DM4581,8/7/2014/,Carleton Co.,,,,,"Habitat:  open calcareous graminoid/forb fen, with interspersed areas of standing water and emergent vegetation. ",Locality:  Williamstown Lake. ,"Notes:  Count 50-100.  7m-long patch.  Assc sp Sphagnum sp., Menyanthes trifoliata, Comarum palustre..",Duplicate,,,,,,,Williamstown Lake,,,,,,,79085,,46.327381,-67.7018575,,56985,56985,46.3274º N ,-67.7019º W
79086,65083,1469,,,NBM,Mazerolle D.M.,DM4552,3,7,2014,,"rich calcareous sparsely treed Thuja occidentalis and Larix laricina fen/swamp, with strong graminoid shrub and forb components",,Carleton,NB,Canada,Williamstown Lake,,,,,,,,,,,,,,,,,,,Specimen is reproductive,,Galium labradoricum Wieg.      ,"Count >100. Assc sp Glyceria striata, Carex interior, Equisetum fluviatile",2016-01-27,2016-01-27,,B. Schneider,   Accession # 65083,Collector's # DM4552,3/7/2014/,Carleton Co.,,,,,"Habitat:  rich calcareous sparsely treed Thuja occidentalis and Larix laricina fen/swamp, with strong graminoid shrub and forb components. ",Locality:  Williamstown Lake. ,"Notes:  Count >100. Assc sp Glyceria striata, Carex interior, Equisetum fluviatile.",Duplicate,,,,,,,Specific location data for rare species is available on request,,,,,,,79086,,46.339421,-67.745381,,56985,56985,46.3394º N ,-67.7454º W
79087,65082,584,,,NBM,Mazerolle D.M.,DM4559,3,7,2014,,very rich calcareous shrub/graminoid/forb fen within Thuja occidentalis/Fraxinus nigra seepage swamp,,Carleton,NB,Canada,Williamstown Lake,,,,,,,,,,,,,,,,,,,Specimen has flowers,,Cypripedium reginae Walt.      ,"Count 52. Fairly dense patch with additional scattered individuals Assc sp Rhamnus alnifolia, Carex disperma, Carex interior.",2016-01-27,2016-01-27,,B. Schneider,   Accession # 65082,Collector's # DM4559,3/7/2014/,Carleton Co.,,,,,Habitat:  very rich calcareous shrub/graminoid/forb fen within Thuja occidentalis/Fraxinus nigra seepage swamp. ,Locality:  Williamstown Lake. ,"Notes:  Count 52. Fairly dense patch with additional scattered individuals Assc sp Rhamnus alnifolia, Carex disperma, Carex interior..",Duplicate,,,,,,,Williamstown Lake,,,,,,,79087,,46.332721,-67.744035,,56985,56985,46.3327º N ,-67.744º W
79088,65075,1505,,,UNB,Mazerolle D.M.,DM4558,3,7,2014,,very rich calcareous shrub/graminoid/forb fen within Thuja occcidentalis/Fraxinus nigra seepage swamp,,Carleton,NB,Canada,"French Fort Cove Nature Park, Miramichi Check Databaser's Comments for Zone Map Coordinates  Zone 17E",,,,,,,,,,,,,,,,,,,Specimen has flowers,,Valeriana uliginosa (T. & G.)  Rydb.      ,"Count 67.  26 fertile stems and 41 vegetative rosettes.  Assc sp Carex interior, Rhamnus alnifolia, Carex diandra, Cornus sericea, Glyceria striata.",2016-01-27,2016-01-27,,B. Schneider,   Accession # 65075,Collector's # DM4558,3/7/2014/,Carleton Co.,,,,,Habitat:  very rich calcareous shrub/graminoid/forb fen within Thuja occcidentalis/Fraxinus nigra seepage swamp. ,"Locality:  French Fort Cove Nature Park, Miramichi Check Databaser's Comments for Zone Map Coordinates  Zone 17E. ","Notes:  Count 67.  26 fertile stems and 41 vegetative rosettes.  Assc sp Carex interior, Rhamnus alnifolia, Carex diandra, Cornus sericea, Glyceria striata..",Duplicate,,,,,,,Specific location data for rare species is available on request,,,,,,,79088,,46.332761,-67.7448128,,56985,56985,46.3328º N ,-67.7448º W
79089,65074,357,,,NBM,Mazerolle D.M.,DM4560,3,7,2014,,very rich calcareous shrub/graminoid/forb fen within Thuja occidentalis/Fraxinus nigra seepage swamp,,Carleton,NB,Canada,Williamstown Lake,,,,,,,,,,,,,,,,,,,Specimen is reproductive,,Carex gynocrates Wormsk. ex Drejer      ,"Count 1000s. Assc sp. Carex interior, Rubus pubescens, Valeriana uliginosa.",2016-01-27,2016-02-10,2 sheets,B. Schneider,   Accession # 65074,Collector's # DM4560,3/7/2014/,Carleton Co.,,,,,Habitat:  very rich calcareous shrub/graminoid/forb fen within Thuja occidentalis/Fraxinus nigra seepage swamp. ,Locality:  Williamstown Lake. ,"Notes:  Count 1000s. Assc sp. Carex interior, Rubus pubescens, Valeriana uliginosa..",Duplicate,,,,,,,Specific location data for rare species is available on request,,,,,,,79089,,46.332818,-67.744537,,56985,56985,46.3328º N ,-67.7445º W
79090,65073,654,,,NBM,Mazerolle D.M.,DM4554,3,7,2014,,"rich calcareous sparsely treed Larix laricina and Thuja occidentalis fen/swamp, with strong graminoid, shrub and forb components",,Carleton,NB,Canada,Williamstown Lake,,,,,,,,,,,,,,,,,,,Specimen is reproductive,,Betula pumila L.      ,"Count 1.  Sccs sp Cafex lacustris, Typha latifolia, Cornus sericea.",2016-01-27,2016-01-27,,B. Schneider,   Accession # 65073,Collector's # DM4554,3/7/2014/,Carleton Co.,,,,,"Habitat:  rich calcareous sparsely treed Larix laricina and Thuja occidentalis fen/swamp, with strong graminoid, shrub and forb components. ",Locality:  Williamstown Lake. ,"Notes:  Count 1.  Sccs sp Cafex lacustris, Typha latifolia, Cornus sericea..",Duplicate,,,,,,,Williamstown Lake,,,,,,,79090,,46.33905,-67.744663,,56985,56985,46.3391º N ,-67.7447º W
79091,65072,1486,,,NBM,Mazerolle D.M.,DM4551,3,7,2014,,"rich calcareous sparsely treed Thuja occidentalis and Larix laricina fen/swamp, with strong graminoid, shrub and forb components",,Carleton,NB,Canada,Williamstown Lake,,,,,,,,,,,,,,,,,,,No reproductive structures seen on specimen,,Lonicera oblongifolia (Goldie) Hook.      ,"Count ~35. Assc sp Eupatorium maculatum, Impatiens capensis, Thalictrum pubescens.",2016-01-27,2016-01-27,,B. Schneider,   Accession # 65072,Collector's # DM4551,3/7/2014/,Carleton Co.,,,,,"Habitat:  rich calcareous sparsely treed Thuja occidentalis and Larix laricina fen/swamp, with strong graminoid, shrub and forb components. ",Locality:  Williamstown Lake. ,"Notes:  Count ~35. Assc sp Eupatorium maculatum, Impatiens capensis, Thalictrum pubescens..",Duplicate,,,,,,,Specific location data for rare species is available on request,,,,,,,79091,,46.340036,-67.745942,,56985,56985,46.34º N ,-67.7459º W
79092,65071,50,,,NBM,Mazerolle D.M.,DM4532,19,6,2014,,rich understory of mature Acer saccharum/Betula alleghaniensis/Fraxinus americana/Abies balsamea,,Carleton,NB,Canada,Plymouth,,,,,,,,,,,,,,,,,,,No reproductive structures seen on specimen,,Adiantum pedatum L.      ,"Count ~50. four small patches (1m x 1m, 2m x 2m, 3m x 1.5m) Assc sp Sanguinaria canadensis, Onoclea sensibilis, Deparia acrostichoides, Cornus alternifolia.",2016-01-27,2016-01-27,,B. Schneider,   Accession # 65071,Collector's # DM4532,19/6/2014/,Carleton Co.,,,,,Habitat:  rich understory of mature Acer saccharum/Betula alleghaniensis/Fraxinus americana/Abies balsamea. ,Locality:  Plymouth. ,"Notes:  Count ~50. four small patches (1m x 1m, 2m x 2m, 3m x 1.5m) Assc sp Sanguinaria canadensis, Onoclea sensibilis, Deparia acrostichoides, Cornus alternifolia..",Duplicate,,,,,,,Plymouth,,,,,,,79092,,46.187125,-67.683792,,56985,56985,46.1871º N ,-67.6838º W
79093,65070,399,,,NBM,Mazerolle D.M.,DM4535,19,6,2014,,rich understory of mature Acer saccharum/Acer spicatum/Fagus grandifolia and rich open seepy brook gulley,,Carleton,NB,Canada,Plymouth,,,,,,,,,,,,,,,,,,,No reproductive structures seen on specimen,,Carex plantaginea Lam.      ,"Count>250. Assc sp Deparia acrostichoides, Sanguinaria canadensis, Alliaria petiolata, Actaea rubra, Matteuccia struthiopteris.",2016-01-27,2016-01-27,,B. Schneider,   Accession # 65070,Collector's # DM4535,19/6/2014/,Carleton Co.,,,,,Habitat:  rich understory of mature Acer saccharum/Acer spicatum/Fagus grandifolia and rich open seepy brook gulley. ,Locality:  Plymouth. ,"Notes:  Count>250. Assc sp Deparia acrostichoides, Sanguinaria canadensis, Alliaria petiolata, Actaea rubra, Matteuccia struthiopteris..",Duplicate,,,,,,,Specific location data for rare species is available on request,,,,,,,79093,,46.188237,-67.686579,,56985,56985,46.1882º N ,-67.6866º W
79094,65105,330,,,UNB,Mazerolle D.M.,DM4570,4,7,2014,,"open rich calcareous graminoid/shrub fen, with interspersed areas of standing water and emergent vegetation",,Carleton,NB,Canada,Williamstown Lake,,,,,,,,,,,,,,,,,,,Specimen is reproductive,,Carex chordorrhiza Ehrh. ex L. f.      ,"Continuous over 8m. Assc sp: Trichophorum alpinum, Menyanthes trifoliata, Triglochin maritima, Myrica gale",2016-02-03,2016-02-10,2 sheets,B. Schneider,   Accession # 65105,Collector's # DM4570,4/7/2014/,Carleton Co.,,,,,"Habitat:  open rich calcareous graminoid/shrub fen, with interspersed areas of standing water and emergent vegetation. ",Locality:  Williamstown Lake. ,"Notes:  Continuous over 8m. Assc sp: Trichophorum alpinum, Menyanthes trifoliata, Triglochin maritima, Myrica gale.",Duplicate,,,,,,,Williamstown Lake,,,,,,,79094,,46.307363,-67.687747,,56985,56985,46.3074º N ,-67.6877º W
79095,65106,668,,,UNB,Mazerolle D.M.,DM4566,4,7,2014,,mature Thuja occidentalis swamp,,Carleton,NB,Canada,Williamstown Lake,,,,,,,,,,,,,,,,,,,No reproductive structures seen on specimen,,Pilea pumila (L.) Gray      ,"Count ~150. Two small patches, each roughly 1m in diameter.  Assc sp: Impatiens capensis, Onoclea sensibilis.",2016-02-03,2016-02-03,,B. Schneider,   Accession # 65106,Collector's # DM4566,4/7/2014/,Carleton Co.,,,,,Habitat:  mature Thuja occidentalis swamp. ,Locality:  Williamstown Lake. ,"Notes:  Count ~150. Two small patches, each roughly 1m in diameter.  Assc sp: Impatiens capensis, Onoclea sensibilis..",Duplicate,,,,,,,Specific location data for rare species is available on request,,,,,,,79095,,46.297471,-67.680891,,56985,56985,46.2975º N ,-67.6809º W
79096,65114,50,,,UNB,Mazerolle D.M.,DM4563,4,7,2014,,Rich mesic mature Acer saccharum/Fraxinus americana/Betula alleghaniensis woods.,,Carleton,NB,Canada,Williamstown Lake,,,,,,,,,,,,,,,,,,,No reproductive structures seen on specimen,,Adiantum pedatum L.      ,"Count ~20-30. One 3m-wide patch, with additional scattered individuals.  Assc sp: Actaea pachypoda, Impatiens capensis, Prenanthes altissima.",2016-02-03,2016-02-03,,B. Schneider,   Accession # 65114,Collector's # DM4563,4/7/2014/,Carleton Co.,,,,,Habitat:  Rich mesic mature Acer saccharum/Fraxinus americana/Betula alleghaniensis woods.. ,Locality:  Williamstown Lake. ,"Notes:  Count ~20-30. One 3m-wide patch, with additional scattered individuals.  Assc sp: Actaea pachypoda, Impatiens capensis, Prenanthes altissima..",Duplicate,,,,,,,Williamstown Lake,,,,,,,79096,,46.302001,-67.672677,,56985,56985,46.302º N ,-67.6727º W
79097,65115,1469,,,UNB,Mazerolle D.M.,DM4588,8,7,2014,,Thuja occidentalis-dominated rich calcareous fen/swamp,,Carleton,NB,Canada,Williamstown Lake,,,,,,,,,,,,,,,,,,,Specimen is reproductive,,Galium labradoricum Wieg.      ,"Count~50. Assc Sp: Cornus sericea, Iris versicolor, Ledum groenlandicum, Rubus pubescens.",2016-02-03,2016-02-10,2 sheets,B. Schneider,   Accession # 65115,Collector's # DM4588,8/7/2014/,Carleton Co.,,,,,Habitat:  Thuja occidentalis-dominated rich calcareous fen/swamp. ,Locality:  Williamstown Lake. ,"Notes:  Count~50. Assc Sp: Cornus sericea, Iris versicolor, Ledum groenlandicum, Rubus pubescens..",Duplicate,,,,,,,Specific location data for rare species is available on request,,,,,,,79097,,46.324555,-67.721508,,56985,56985,46.3246º N ,-67.7215º W
79098,65116,1486,,,UNB,Mazerolle D.M.,DM4587,8,7,2014,,Larix laricina and Thuja occidentalis-dominated partially treed calcareous fen.,,Carleton,NB,Canada,Williamstown Lake,,,,,,,,,,,,,,,,,,,Specimen has fruit,,Lonicera oblongifolia (Goldie) Hook.      ,"Count 8. Assc Sp: Typha latifolia, Myrica gale.",2016-02-03,2016-02-03,,B. Schneider,   Accession # 65116,Collector's # DM4587,8/7/2014/,Carleton Co.,,,,,Habitat:  Larix laricina and Thuja occidentalis-dominated partially treed calcareous fen.. ,Locality:  Williamstown Lake. ,"Notes:  Count 8. Assc Sp: Typha latifolia, Myrica gale..",Duplicate,,,,,,,Specific location data for rare species is available on request,,,,,,,79098,,46.325006,-67.721135,,56985,56985,46.325º N ,-67.7211º W
79099,65117,128,,,UNB,Mazerolle D.M.,DM4577,8,7,2014,,"Shallow water along shore, among emergent vegetation, on sandy mud bottom.",,Carleton,NB,Canada,Williamstown Lake,,,,,,,,,,,,,,,,,,,Specimen is reproductive,,Potamogeton obtusifolius Mert. & Koch      ,"numerous floating stem fragments. Assc Sp Schoenoplectus acutus, Dulichium arundinaceum",2016-02-03,2016-02-03,,B. Schneider,   Accession # 65117,Collector's # DM4577,8/7/2014/,Carleton Co.,,,,,"Habitat:  Shallow water along shore, among emergent vegetation, on sandy mud bottom.. ",Locality:  Williamstown Lake. ,"Notes:  numerous floating stem fragments. Assc Sp Schoenoplectus acutus, Dulichium arundinaceum.",Duplicate,,,,,,,Williamstown Lake,,,,,,,79099,,46.337342,-67.689747,,56985,56985,46.3373º N ,-67.6897º W
79100,65118,349,,,UNB,Mazerolle D.M.,DM4580,8,7,2014,,open calcareous graminoid/shrub fen,,Carleton,NB,Canada,Williamstown Lake,,,,,,,,,,,,,,,,,,,Specimen is reproductive,,Carex exilis Dewey      ,"Several clumps forming a 3m x 4m patch; 100s of stems. Assc Sp: Trichophorum alpinum, Chamaedaphne calyculata, Myrica gale.",2016-02-03,2016-02-03,,B. Schneider,   Accession # 65118,Collector's # DM4580,8/7/2014/,Carleton Co.,,,,,Habitat:  open calcareous graminoid/shrub fen. ,Locality:  Williamstown Lake. ,"Notes:  Several clumps forming a 3m x 4m patch; 100s of stems. Assc Sp: Trichophorum alpinum, Chamaedaphne calyculata, Myrica gale..",Duplicate,,,,,,,Williamstown Lake,,,,,,,79100,,46.288956,-67.699561,,56985,56985,46.289º N ,-67.6996º W
79101,65092,926,,,UNB,Mazerolle D.M.,DM4598,10,7,2014,,"seepy rich area along old road, in shrubby regenerating mixed woods",,Carleton,NB,Canada,Lindsay,,,,,,,,,,,,,,,,,,,No reproductive structures seen on specimen,,Agrimonia gryposepala Wallr.      ,"Count ~12. Assc Sp: Actaea rubra, Rubus idaeus, Circaea lutetiana, Agrimonia striata.",2016-02-03,2016-02-03,,B. Schneider,   Accession # 65092,Collector's # DM4598,10/7/2014/,Carleton Co.,,,,,"Habitat:  seepy rich area along old road, in shrubby regenerating mixed woods. ",Locality:  Lindsay. ,"Notes:  Count ~12. Assc Sp: Actaea rubra, Rubus idaeus, Circaea lutetiana, Agrimonia striata..",Duplicate,,,,,,,Lindsay,,,,,,,79101,,46.263854,-67.675661,,56985,56985,46.2639º N ,-67.6757º W
79102,65093,50,,,UNB,Mazerolle D.M.,DM4596,10,7,2014,,seepage area in intermediate-aged Acer saccharum/Tilia americana/Fraxinus americana woods,,Carleton,NB,Canada,Hannahs Hill,,,,,,,,,,,,,,,,,,,No reproductive structures seen on specimen,,Adiantum pedatum L.      ,"Count ~35. 2 patches (4m x 2m and 1m x 5m) containing roughly ~35 individuals.  Assc sp: Arisaema triphyllum, Carex pedunculata.",2016-02-03,2016-02-03,,B. Schneider,   Accession # 65093,Collector's # DM4596,10/7/2014/,Carleton Co.,,,,,Habitat:  seepage area in intermediate-aged Acer saccharum/Tilia americana/Fraxinus americana woods. ,Locality:  Hannahs Hill. ,"Notes:  Count ~35. 2 patches (4m x 2m and 1m x 5m) containing roughly ~35 individuals.  Assc sp: Arisaema triphyllum, Carex pedunculata..",Duplicate,,,,,,,Hannahs Hill,,,,,,,79102,,46.267609,-67.664821,,56985,56985,46.2676º N ,-67.6648º W
79103,65094,66.5,,,UNB,mazMazerolle D.M.,DM4597,10,7,2014,,"rich understory of mature Acer saccharum/Fagus grandifolia woods, at margin of small spring/seepage-fed brook.",,Carleton,NB,Canada,Hannahs Hill,,,,,,,,,,,,,,,,,,,Specimen is reproductive,,Dryopteris goldiana (Hooker ex Goldie) A. Gray      ,"Count 7.  7 clumps of fronds.  Assc Sp: Deparia acrostichoides, Arisaema triphyllum.",2016-02-03,2016-02-03,,B. Schneider,   Accession # 65094,Collector's # DM4597,10/7/2014/,Carleton Co.,,,,,"Habitat:  rich understory of mature Acer saccharum/Fagus grandifolia woods, at margin of small spring/seepage-fed brook.. ",Locality:  Hannahs Hill. ,"Notes:  Count 7.  7 clumps of fronds.  Assc Sp: Deparia acrostichoides, Arisaema triphyllum..",Duplicate,,,,,,,Hannahs Hill,,,,,,,79103,,46.267335,-67.660852,,56985,56985,46.2673º N ,-67.6609º W
79104,65095,1548,,,UNB,Mazerolle D.M.,DM4574,4,7,2014,,"open rich calcareous graminoid/shrub fen, with interspersed areas of standing water and emergent vegetation.",,Carleton,NB,Canada,Williamstown Lake,,,,,,,,,,,,,,,,,,,,,Symphyotrichum boreale (Torr. & A. Gray) A. Löve & D. Löve      ,"Count ~30. Assc Sp: Menyanthes trifoliata, Myrica gale, Carex lasiocarpa, Trichophorum alpinum.",2016-02-03,2016-02-03,,B. Schneider,   Accession # 65095,Collector's # DM4574,4/7/2014/,Carleton Co.,,,,,"Habitat:  open rich calcareous graminoid/shrub fen, with interspersed areas of standing water and emergent vegetation.. ",Locality:  Williamstown Lake. ,"Notes:  Count ~30. Assc Sp: Menyanthes trifoliata, Myrica gale, Carex lasiocarpa, Trichophorum alpinum..",Duplicate,,,,,,,Specific location data for rare species is available on request,,,,,,,79104,,46.309612,-67.689695,,56985,56985,46.3096º N ,-67.6897º W
79105,65096,438,,,UNB,Mazerolle D.M.,DM4571,4,7,2014,,"open rich calcareous graminoid/shrum fen, with interspersed areas of standing water and emergent vegetation.",,Carleton,NB,Canada,Williamstown Lake,,,,,,,,,,,,,,,,,,,Specimen is reproductive,,Cladium mariscoides (Muhl.) Torr.      ,"Count 100s. Continuous over 10m. Assc sp: Carex lasiocarpa, Myrica gale, Menyanthes trifoliata.",2016-02-03,2016-02-03,,B. Schneider,   Accession # 65096,Collector's # DM4571,4/7/2014/,Carleton Co.,,,,,"Habitat:  open rich calcareous graminoid/shrum fen, with interspersed areas of standing water and emergent vegetation.. ",Locality:  Williamstown Lake. ,"Notes:  Count 100s. Continuous over 10m. Assc sp: Carex lasiocarpa, Myrica gale, Menyanthes trifoliata..",Duplicate,,,,,,,Williamstown Lake,,,,,,,79105,,46.307375,-67.693004,,56985,56985,46.3074º N ,-67.693º W
79106,65097,1469,,,UNB,Mazerolle D.M.,DM4572,4,7,2014,,"open rich calcareous graminoid/shrub fen, with interspersed areas of standing water and emergent vegetation",,Carleton,NB,Canada,Williamstown Lake,,,,,,,,,,,,,,,,,,,Specimen is reproductive,,Galium labradoricum Wieg.      ,"Count >60. Assc Sp: Myrica gale, Menyanthes trifoliata, Carex lasiocarpa.",2016-02-03,2016-02-03,,B. Schneider,   Accession # 65097,Collector's # DM4572,4/7/2014/,Carleton Co.,,,,,"Habitat:  open rich calcareous graminoid/shrub fen, with interspersed areas of standing water and emergent vegetation. ",Locality:  Williamstown Lake. ,"Notes:  Count >60. Assc Sp: Myrica gale, Menyanthes trifoliata, Carex lasiocarpa..",Duplicate,,,,,,,Specific location data for rare species is available on request,,,,,,,79106,,46.307349,-67.694534,,56985,56985,46.3073º N ,-67.6945º W
79108,65098,421,,,UNB,Mazerolle D.M.,DM4568,4,7,2014,,rich calcareous Thuja occidentalis/Fraxinus nigra swamp,,Carleton,NB,Canada,Williamstown Lake,,,,,,,,,,,,,,,,,,,Specimen is reproductive,,Carex tenuiflora Wahl.      ,"Count ~30. Assc Sp: Carex leptalea, Rubus pubescens.",2016-02-03,2016-02-10,2 sheets,B. Schneider,   Accession # 65098,Collector's # DM4568,4/7/2014/,Carleton Co.,,,,,Habitat:  rich calcareous Thuja occidentalis/Fraxinus nigra swamp. ,Locality:  Williamstown Lake. ,"Notes:  Count ~30. Assc Sp: Carex leptalea, Rubus pubescens..",Duplicate,,,,,,,Specific location data for rare species is available on request,,,,,,,79108,,46.305449,-67.686149,,56985,56985,46.3054º N ,-67.6861º W
79109,65049,868,,,UNB,Mazerolle D.M.,DM4521,18,6,2014,,rich understory of Fraxinus americana/Ostrya virginiana/ Acer saccharum woods,,Carleton,NB,Canada,Belleville ,,,,,,,,,,,,,,,,,,,No reproductive structures seen on specimen,,Cardamine  x maxima (Nutt.) Wood      ,"Count ~300. Assc Sp: Cypridedium parviflorum, Carex pedunculata, Arisaema triphyllum, Athyrium, filix-femina, Polystichum acrostichoides.",2016-02-03,2016-02-03,,B. Schneider,   Accession # 65049,Collector's # DM4521,18/6/2014/,Carleton Co.,,,,,Habitat:  rich understory of Fraxinus americana/Ostrya virginiana/ Acer saccharum woods. ,Locality:  Belleville . ,"Notes:  Count ~300. Assc Sp: Cypridedium parviflorum, Carex pedunculata, Arisaema triphyllum, Athyrium, filix-femina, Polystichum acrostichoides..",Duplicate,,,,,,,Belleville ,,,,,,,79109,,46.2117,-67.685379,,56985,56985,46.2117º N ,-67.6854º W
79110,65048,350,,,UNB,Mazerolle D.M.,DM4526,18,6,2014,,rich opening in Fraxinus nigra/Abies balsamea woods.,,Carleton,NB,Canada,Belleville ,,,,,,,,,,,,,,,,,,,Specimen is reproductive,,Carex rosea Schkuhr ex Willd.      ,"five small clumps; >100 stems. Assc Sp: Circaea lutetiana, Arctium lappa, Actaea rubra.",2016-02-03,2016-02-10,2 sheets,B. Schneider,   Accession # 65048,Collector's # DM4526,18/6/2014/,Carleton Co.,,,,,Habitat:  rich opening in Fraxinus nigra/Abies balsamea woods.. ,Locality:  Belleville . ,"Notes:  five small clumps; >100 stems. Assc Sp: Circaea lutetiana, Arctium lappa, Actaea rubra..",Duplicate,,,,,,,Belleville ,,,,,,,79110,,46.216364,-67.684055,,56985,56985,46.2164º N ,-67.6841º W
79111,65047,66.5,,,UNB,Mazerolle D.M.,DM4517,17,6,2014,,"rich understory of selectively cut Acer saccharum/Betula alleghaniensis/Fraxinus americana woods, at edge of extensive clear cut",,Carleton,NB,Canada,Belleville ,,,,,,,,,,,,,,,,,,,Specimen is reproductive,,Dryopteris goldiana (Hooker ex Goldie) A. Gray      ,"Count 32. 32 clumps of fronds in a ~20m x ~10m area.  Assc sp: Deparia acrostichoides, Circaea lutetiana, Matteuccia struthiopteris, Adiantum pedatum.",2016-02-03,2016-02-10,2 sheets,B. Schneider,   Accession # 65047,Collector's # DM4517,17/6/2014/,Carleton Co.,,,,,"Habitat:  rich understory of selectively cut Acer saccharum/Betula alleghaniensis/Fraxinus americana woods, at edge of extensive clear cut. ",Locality:  Belleville . ,"Notes:  Count 32. 32 clumps of fronds in a ~20m x ~10m area.  Assc sp: Deparia acrostichoides, Circaea lutetiana, Matteuccia struthiopteris, Adiantum pedatum..",Duplicate,,,,,,,Belleville ,,,,,,,79111,,46.21029,-67.67842,,56985,56985,46.2103º N ,-67.6784º W
79112,65046,399,,,UNB,Mazerolle D.M.,DM4524,18,6,2014,,rich seepy understory of mature Betula alleghaniensis/Acer saccharum/Fraxinus americana/Tsuga canadensis woods.,,Carleton,NB,Canada,Belleville ,,,,,,,,,,,,,,,,,,,Specimen has flowers,,Carex plantaginea Lam.      ,rich seepy understory of mature Betula alleghaniensis/Acer saccharum/Fraxinus americana/Tsuga canadensis woods.,2016-02-03,2016-02-03,,B. Schneider,   Accession # 65046,Collector's # DM4524,18/6/2014/,Carleton Co.,,,,,Habitat:  rich seepy understory of mature Betula alleghaniensis/Acer saccharum/Fraxinus americana/Tsuga canadensis woods.. ,Locality:  Belleville . ,Notes:  rich seepy understory of mature Betula alleghaniensis/Acer saccharum/Fraxinus americana/Tsuga canadensis woods..,Duplicate,,,,,,,Specific location data for rare species is available on request,,,,,,,79112,,46.209642,-67.679926,,56985,56985,46.2096º N ,-67.6799º W
