62938,7727,619,,,UNB,,,,7,1844,,low woods,,York,New Brunswick,Canada,"Brook, College Road, Fredericton",,,,,,,45,56,43,N,66,40,0,W,,4,,,No reproductive structures seen on specimen,,Populus grandidentata Michx.      ,,2011-05-05,2015-07-08,,shortt,   Accession # 7727,,00/7/1844/,York Co.,,,N,W,Habitat:  low woods. ,"Locality:  Brook, College Road, Fredericton. ",,Duplicate,45.9453,45.9453º N ,66.6667,66.6667º W,,,"Brook, College Road, Fredericton",45.9453,66.6667,,,,,62938,,,,,56985,56985,,
62939,7728,619,,,UNB,,,,5,1838,,woods,,York,New Brunswick,Canada,Fredericton,,,,,,,45,56,43,N,66,40,0,W,,4,,,Specimen has flowers,,Populus grandidentata Michx.      ,,2011-05-05,2015-07-08,,shortt,   Accession # 7728,,00/5/1838/,York Co.,,,N,W,Habitat:  woods. ,Locality:  Fredericton. ,,Duplicate,45.9453,45.9453º N ,66.6667,66.6667º W,,,Fredericton,45.9453,66.6667,,,,,62939,,,,,56985,56985,,
55480,7730,748,,,UNB,"Roberts, P.R.; Bateman, N.",64-1431,22,6,1964,,mature hardwoods,,Carleton,New Brunswick,Canada,Near Summerfield,,,,,,,46,31,37,N,67,41,18,W,,,,,Specimen has flowers,,Claytonia caroliniana Michx.      ,Mapped for NB Flora,2010-09-28,2015-07-08,,shortt,   Accession # 7730,Collector's # 64-1431,22/6/1964/,Carleton Co.,,,N,W,Habitat:  mature hardwoods. ,Locality:  Near Summerfield. ,Notes:  Mapped for NB Flora.,Duplicate,46.5269,46.5269º N ,67.6883,67.6883º W,,,Near Summerfield,46.5269,67.6883,,,,,55480,,,,,56985,56985,,
55481,7731,748,,,UNB,"Roberts, P.R.; Bateman, N.",64-1360,22,6,1964,,rich hardwoods,,Victoria,New Brunswick,Canada,Bon Accord,,,,,,,46,39,11,N,67,34,53,W,,,,,Specimen has flowers,,Claytonia caroliniana Michx.      ,Mapped for NB Flora,2010-09-28,2015-07-08,,shortt,   Accession # 7731,Collector's # 64-1360,22/6/1964/,Victoria Co.,,,N,W,Habitat:  rich hardwoods. ,Locality:  Bon Accord. ,Notes:  Mapped for NB Flora.,Duplicate,46.6531,46.6531º N ,67.5814,67.5814º W,,,Bon Accord,46.6531,67.5814,,,,,55481,,,,,56985,56985,,
33194,7799,1491,,,UNB,"Roberts, P.R.; Bateman, N.",64-191,27,5,1964,,sugar maple- beech forest,,York,New Brunswick,Canada,"Mountain Road, near Mazerolle Settlement",,,,,,,,,,,,,,,,,,,Specimen has Flowers or Flower Buds,,Sambucus racemosa L. ssp. pubens (Michx.) House.   ,,2004-02-17,2015-07-08,,,   Accession # 7799,Collector's # 64-191,,York Co.,,,,,Habitat:  sugar maple- beech forest. ,"Locality:  Mountain Road, near Mazerolle Settlement. ",,Duplicate,,,,,,,"Mountain Road, near Mazerolle Settlement",,,,,,,,,,,,56985,56985,,
684,7809,1557.5,,,UNB,"Roberts, P.R.; Drury, D.E.",63-1779,21,8,1963,,,,Restigouche,New Brunswick,Canada,"Montgomery Bridge, strand of Restigouche River",,,,19,613159,5279488,47.658887,,,N,67.49293,,,W,83,3,21 O/11,ACCDC,Specimen has Flowers or Flower Buds,,"Aster novae-angliaeAster modestus Lindl.       1986Hinds, H.R.",,,2015-11-25,,,   Accession # 7809,Collector's # 63-1779,,Restigouche Co.,UTM 19 613159 5279488,,N,W,,"Locality:  Montgomery Bridge, strand of Restigouche River. ",,Duplicate,47.6589,47.6589º N ,67.4929,67.4929º W,,,Specific location data for rare species is available on request,,,,,,,,,,,,56985,56985,,
30630,7812,1898,,,UNB,"Roberts, P.R.; Bateman, N.",64-1307,23,6,1964,,old field,,Victoria,New Brunswick,Canada,Bon Accord,,,,,,,,,,,,,,,,,,,Specimen has Flowers or Flower Buds,,Taraxacum officinale Weber      ,,2003-12-18,2015-07-08,,,   Accession # 7812,Collector's # 64-1307,,Victoria Co.,,,,,Habitat:  old field. ,Locality:  Bon Accord. ,,Duplicate,,,,,,,Bon Accord,,,,,,,,,,,,56985,56985,,
26745,7828,1901,,,UNB,"Roberts, P.R.; Bateman, N.",64-170,27,5,1964,,s. maple- beech hardwoods,,York,New Brunswick,Canada,"Mountain Road, near Mazerolle Settlement",,,,,,,,,,,,,,,,,,,Specimen has Fruit but no Flowers,,Acer rubrum L.      ,,2003-08-06,2015-07-08,,,   Accession # 7828,Collector's # 64-170,,York Co.,,,,,Habitat:  s. maple- beech hardwoods. ,"Locality:  Mountain Road, near Mazerolle Settlement. ",,Duplicate,,,,,,,"Mountain Road, near Mazerolle Settlement",,,,,,,,,,,,56985,56985,,
27020,7839,1110,,,UNB,"Roberts, P.R.; Bateman, N.",64-262,28,5,1964,,hardwoods in ravine,,Queens,New Brunswick,Canada,1.3 mi. W of Cambridge,,,,20,267623,5080428,45.83822,,,N,65.99236,,,W,,3,21 H/13,ACCDC,Specimen has neither Fruit nor Flowers,,Rhus radicans L. var. rydbergii RedherToxicodendron rydbergii (Small) Greene      ,,2003-09-03,2015-07-08,,,   Accession # 7839,Collector's # 64-262,28/5/1964/,Queens Co.,UTM 20 267623 5080428,Det.   1976 G. A. Mulligan,N,W,Habitat:  hardwoods in ravine. ,Locality:  1.3 mi. W of Cambridge. ,,Duplicate,45.8382,45.8382º N ,65.9924,65.9924º W,,,1.3 mi. W of Cambridge,45.8382,65.9924,,,,,,1976 G. A. Mulligan,,,,56985,56985,,
63841,7846,924,,,UNB,"Roberts, P.R.; Bateman, N.",64-195,27,5,1964,,S. maple - beech forest,,York,New Brunswick,Canada,"Mountain Road, near Mazerolle Settlement,",,,,,,,45,52,37,N,66,50,40,W,,4,,,Specimen has flowers,,Tiarella cordifolia L.      ,,2011-06-08,2015-07-08,,shortt,   Accession # 7846,Collector's # 64-195,27/5/1964/,York Co.,,,N,W,Habitat:  S. maple - beech forest. ,"Locality:  Mountain Road, near Mazerolle Settlement,. ",,Duplicate,45.8769,45.8769º N ,66.8444,66.8444º W,,,"Mountain Road, near Mazerolle Settlement,",45.8769,66.8444,,,,,63841,,,,,56985,56985,,
36807,7896,1763,,,UNB,"Roberts, P.R.; Bateman, N.",64-188,27,5,1964,,sugar maple-beech stand,,York,New Brunswick,Canada,"Mountain Road, near Mazerolle Settlement",,,,,,,,,,,,,,,,,,,Specimen has Flowers or Flower Buds,,Viola septentrionalis GreeneViola sororia  Willd.      FNB 2000,,2004-06-03,2015-07-08,,,   Accession # 7896,Collector's # 64-188,,York Co.,,,,,Habitat:  sugar maple-beech stand. ,"Locality:  Mountain Road, near Mazerolle Settlement. ",,Duplicate,,,,,,,"Mountain Road, near Mazerolle Settlement",,,,,,,,,,,,56985,56985,,
60039,7909,930,,,UNB,"Roberts, P.R.; Bateman, N.",64-14,19,5,1964,,"typical, hedgerow",,Sunbury,New Brunswick,Canada,"Woodside,",,,,,,,45,45,16,N,66,30,17,W,,4,,,Specimen has flowers,,Amelanchier laevis Wieg.      ,,2011-02-02,2015-07-08,,shortt,   Accession # 7909,Collector's # 64-14,19/5/1964/,Sunbury Co.,,,N,W,"Habitat:  typical, hedgerow. ","Locality:  Woodside,. ",,Duplicate,45.7544,45.7544º N ,66.5047,66.5047º W,,,"Woodside,",45.7544,66.5047,,,,,60039,,,,,56985,56985,,
60225,7919,937,,,UNB,"Roberts, P.R.; Bateman, N.",64-289,28,5,1964,,Near Lake,,Queens,New Brunswick,Canada,"5.5 miles SW of Coles island, e side of Washdemork Lake",,,,,,,45,55,19,N,65,47,48,W,,4,,,Specimen is reproductive,,Amelanchier x neglecta Egglest.      by H.hinds 1980,,2011-02-09,2015-07-08,,shortt,   Accession # 7919,Collector's # 64-289,28/5/1964/,Queens Co.,,,N,W,Habitat:  Near Lake. ,"Locality:  5.5 miles SW of Coles island, e side of Washdemork Lake. ",,Duplicate,45.9219,45.9219º N ,65.7967,65.7967º W,,,"5.5 miles SW of Coles island, e side of Washdemork Lake",45.9219,65.7967,,,,,60225,,,,,56985,56985,,
60917,7929,944,,,UNB,"Roberts, P.R.; Bateman, N.",64-86,26,5,1964,,Roadside,,Queens,New Brunswick,Canada,5 miles W of Hunters Home School Route 30,,,,,,,46,1,41,N,65,37,7,W,,4,,,Specimen has flowers,,Photinia floribunda (Lindley) Robertson & Phipps      ,,2011-03-04,2015-07-08,,shortt,   Accession # 7929,Collector's # 64-86,26/5/1964/,Queens Co.,,,N,W,Habitat:  Roadside. ,Locality:  5 miles W of Hunters Home School Route 30. ,,Duplicate,46.0281,46.0281º N ,65.6186,65.6186º W,,,5 miles W of Hunters Home School Route 30,46.0281,65.6186,,,,,60917,,,,,56985,56985,,
30923,7938,646,,,UNB,"Roberts, P.R.; Bateman, N.",64-45,19,5,1964,,alder woods 20' tall,,Saint John,New Brunswick,Canada,Little Beach,,,,,,,,,,,,,,,,,,,Specimen has Flowers or Flower Buds,,Alnus viridis (Villars) DC. ssp. crispa (Ait.) Turrill.   ,,2003-12-31,2015-07-08,,,   Accession # 7938,Collector's # 64-45,,Saint John Co.,,,,,Habitat:  alder woods 20' tall. ,Locality:  Little Beach. ,,Duplicate,,,,,,,Little Beach,,,,,,,,,,,,56985,56985,,
35714,7949,1283,,,UNB,"Roberts, P.R.; Bateman, N.",64-58,26,5,1964,,"cutover hardwoods, birch and aspen and fir",,Queens,New Brunswick,Canada,W bank of Canaan River near Canaan Rapids,,,,,,,45.9313,,,N,65.7551,,,W,,3,21 H/13,UNB,Specimen has Flowers or Flower Buds,,Vaccinium angustifolium Ait.      ,,2004-04-22,2015-07-08,,,   Accession # 7949,Collector's # 64-58,,Queens Co.,,,N,W,"Habitat:  cutover hardwoods, birch and aspen and fir. ",Locality:  W bank of Canaan River near Canaan Rapids. ,,Duplicate,45.9313,45.9313º N ,65.7551,65.7551º W,,,W bank of Canaan River near Canaan Rapids,45.9313,65.7551,,,,,,,,,,56985,56985,,
57922,7959,802,,,UNB,"Roberts, P.R.; Bateman, N.",,28,5,1969,,jack in pulpit present,,Queens,New Brunswick,Canada,"North of Cambridge, 1/10 miles south of Fowler Road ",,,,,,,45,50,,N,66,2,,W,,,,,Specimen has flowers,,Anemone quinquifolia L.      ,,2010-10-29,2015-07-08,,shortt,   Accession # 7959,,28/5/1969/,Queens Co.,,,N,W,Habitat:  jack in pulpit present. ,"Locality:  North of Cambridge, 1/10 miles south of Fowler Road . ",,Duplicate,45.8333,45.8333º N ,66.0333,66.0333º W,,,"North of Cambridge, 1/10 miles south of Fowler Road ",45.8333,66.0333,,,,,57922,,,,,56985,56985,,
31783,7969,1717,,,UNB,"Roberts, P.R.; Bateman, N.",64-1289,22,6,1964,,rich floodplain,,Victoria,New Brunswick,Canada,"Muniac River, 2.5 mi. from Lower Kintore",,,,,,,46.6518,,,N,67.6692,,,W,,3,21 J/12,UNB,Specimen has Flowers or Flower Buds,,Barbarea vulgaris Ait. f.      ,,2004-01-15,2015-07-08,,,   Accession # 7969,Collector's # 64-1289,,Victoria Co.,,,N,W,Habitat:  rich floodplain. ,"Locality:  Muniac River, 2.5 mi. from Lower Kintore. ",,Duplicate,46.6518,46.6518º N ,67.6692,67.6692º W,,,"Muniac River, 2.5 mi. from Lower Kintore",46.6518,67.6692,,,,,,,,,,56985,56985,,
31941,7977,1749,,,UNB,"Roberts, P.R.; Bateman, N.",64-1205,22,6,1964,,cedars,,Carleton,New Brunswick,Canada,Kenneth Road from centre of Glassville to Bath,,,,,,,,,,,,,,,,,,,Specimen has neither Fruit nor Flowers,,Cardamine diphylla (Michx.) Wood      ,,2004-01-20,2015-07-08,,,   Accession # 7977,Collector's # 64-1205,,Carleton Co.,,,,,Habitat:  cedars. ,Locality:  Kenneth Road from centre of Glassville to Bath. ,,Duplicate,,,,,,,Kenneth Road from centre of Glassville to Bath,,,,,,,,,,,,56985,56985,,
31717,7996,1354,,,UNB,"Roberts, P.R.; Bateman, N.",64-1267,22,6,1964,,"floodplain with elm, ash, yellow birch",,Victoria,New Brunswick,Canada,"Muniac River, 2 mi. from Lower Kintore",,,,,,,46.6576,,,N,67.6645,,,W,,3,21 J/12,UNB,Specimen has Flowers or Flower Buds,,Symphytum asperum Lepechin      ,,2004-01-14,2015-07-08,,,   Accession # 7996,Collector's # 64-1267,,Victoria Co.,,,N,W,"Habitat:  floodplain with elm, ash, yellow birch. ","Locality:  Muniac River, 2 mi. from Lower Kintore. ",,Duplicate,46.6576,46.6576º N ,67.6645,67.6645º W,,,"Muniac River, 2 mi. from Lower Kintore",46.6576,67.6645,,,,,,,,,,56985,56985,,
