71070,NA,,,Bryophyte,UNB,"C.D. Tyrrell, N. Flaten",252,9,8,2010,9 Aug 2010,,,Roland Rural Municipality,Manitoba,Canada,"Graham Creek. 1.5 km S of Roland, 800 m SW of Provincial Trunk Highway 23/Provincial Trunk Highway 32 intersection. “GRHM”",,,,,,,,,,,,,,,,4,,Collector,,,,259 m,2012-07-26,2015-07-08,49.35262 N  97.93905 W,shortt,   Accession # NA,Collector's # 252,9/8/2010/,Roland Rural Municipality Co.,,,,,,"Locality:  Graham Creek. 1.5 km S of Roland, 800 m SW of Provincial Trunk Highway 23/Provincial Trunk Highway 32 intersection. “GRHM”. ",Notes:  259 m.,Duplicate,,,,,,,"Graham Creek. 1.5 km S of Roland, 800 m SW of Provincial Trunk Highway 23/Provincial Trunk Highway 32 intersection. “GRHM”",,,,,,,71070,,49.35262,-97.93905,Bryophyte,56985,56985,49.3526º N ,-97.9391º W
71071,NA,,,Bryophyte,UNB,"C.D. Tyrrell, N. Flaten",252,9,8,2010,9 Aug 2010,,,Roland Rural Municipality,Manitoba,Canada,"Graham Creek. 1.5 km S of Roland, 800 m SW of Provincial Trunk Highway 23/Provincial Trunk Highway 32 intersection. “GRHM”",,,,,,,,,,,,,,,,4,,Collector,,,,259 m,2012-07-26,2015-07-08,49.35262 N  97.93905 W,shortt,   Accession # NA,Collector's # 252,9/8/2010/,Roland Rural Municipality Co.,,,,,,"Locality:  Graham Creek. 1.5 km S of Roland, 800 m SW of Provincial Trunk Highway 23/Provincial Trunk Highway 32 intersection. “GRHM”. ",Notes:  259 m.,Duplicate,,,,,,,"Graham Creek. 1.5 km S of Roland, 800 m SW of Provincial Trunk Highway 23/Provincial Trunk Highway 32 intersection. “GRHM”",,,,,,,71071,,49.35262,-97.93905,Bryophyte,56985,56985,49.3526º N ,-97.9391º W
71072,NA,,,Bryophyte,UNB,"C.D. Tyrrell, N. Flaten",252,9,8,2010,9 Aug 2010,,,Roland Rural Municipality,Manitoba,Canada,"Graham Creek. 1.5 km S of Roland, 800 m SW of Provincial Trunk Highway 23/Provincial Trunk Highway 32 intersection. “GRHM”",,,,,,,,,,,,,,,,4,,Collector,,,,259 m,2012-07-26,2015-07-08,49.35262 N  97.93905 W,shortt,   Accession # NA,Collector's # 252,9/8/2010/,Roland Rural Municipality Co.,,,,,,"Locality:  Graham Creek. 1.5 km S of Roland, 800 m SW of Provincial Trunk Highway 23/Provincial Trunk Highway 32 intersection. “GRHM”. ",Notes:  259 m.,Duplicate,,,,,,,"Graham Creek. 1.5 km S of Roland, 800 m SW of Provincial Trunk Highway 23/Provincial Trunk Highway 32 intersection. “GRHM”",,,,,,,71072,,49.35262,-97.93905,Bryophyte,56985,56985,49.3526º N ,-97.9391º W
71078,NA,,,Bryophyte,UNB,"C.D. Tyrrell, N. Flaten",260,10,8,2010,10 Aug 2010,,,Roland Rural Municipality,Manitoba,Canada,"North Shannon Creek. 400 m E of local road 14 W. 3.2 km WSW of Kane, 850 m S of Provincial Trunk Highway 23. “NSHA”",,,,,,,,,,,,,,,,4,,Collector,,,,248 m,2012-07-26,2015-07-08,49.34724 N  97.77444 W,shortt,   Accession # NA,Collector's # 260,10/8/2010/,Roland Rural Municipality Co.,,,,,,"Locality:  North Shannon Creek. 400 m E of local road 14 W. 3.2 km WSW of Kane, 850 m S of Provincial Trunk Highway 23. “NSHA”. ",Notes:  248 m.,Duplicate,,,,,,,"North Shannon Creek. 400 m E of local road 14 W. 3.2 km WSW of Kane, 850 m S of Provincial Trunk Highway 23. “NSHA”",,,,,,,71078,,49.34724,97.77444,Bryophyte,56985,56985,49.3472º N ,97.7744º W
71079,NA,,,Bryophyte,UNB,"C.D. Tyrrell, N. Flaten",260,10,8,2010,10 Aug 2010,,,Roland Rural Municipality,Manitoba,Canada,"North Shannon Creek. 400 m E of local road 14 W. 3.2 km WSW of Kane, 850 m S of Provincial Trunk Highway 23. “NSHA”",,,,,,,,,,,,,,,,4,,Collector,,,,248 m,2012-07-26,2015-07-08,49.34724 N  97.77444 W,shortt,   Accession # NA,Collector's # 260,10/8/2010/,Roland Rural Municipality Co.,,,,,,"Locality:  North Shannon Creek. 400 m E of local road 14 W. 3.2 km WSW of Kane, 850 m S of Provincial Trunk Highway 23. “NSHA”. ",Notes:  248 m.,Duplicate,,,,,,,"North Shannon Creek. 400 m E of local road 14 W. 3.2 km WSW of Kane, 850 m S of Provincial Trunk Highway 23. “NSHA”",,,,,,,71079,,49.34724,97.77444,Bryophyte,56985,56985,49.3472º N ,97.7744º W
71080,NA,,,Bryophyte,UNB,"C.D. Tyrrell, N. Flaten",260,10,8,2010,10 Aug 2010,,,Roland Rural Municipality,Manitoba,Canada,"North Shannon Creek. 400 m E of local road 14 W. 3.2 km WSW of Kane, 850 m S of Provincial Trunk Highway 23. “NSHA”",,,,,,,,,,,,,,,,4,,Collector,,,,248 m,2012-07-26,2015-07-08,49.34724 N  97.77444 W,shortt,   Accession # NA,Collector's # 260,10/8/2010/,Roland Rural Municipality Co.,,,,,,"Locality:  North Shannon Creek. 400 m E of local road 14 W. 3.2 km WSW of Kane, 850 m S of Provincial Trunk Highway 23. “NSHA”. ",Notes:  248 m.,Duplicate,,,,,,,"North Shannon Creek. 400 m E of local road 14 W. 3.2 km WSW of Kane, 850 m S of Provincial Trunk Highway 23. “NSHA”",,,,,,,71080,,49.34724,97.77444,Bryophyte,56985,56985,49.3472º N ,97.7744º W
71084,NA,,,?,UNB,"C.D. Tyrrell, N. Flaten",266,10,8,2010,10 Aug 2010,,,Roland Rural Municipality,Manitoba,Canada,"North Shannon Creek. 400 m E of local road 14 W. 3.2 km WSW of Kane, 850 m S of Provincial Trunk Highway 23. “NSHA”",,,,,,,,,,,,,,,,4,,Collector,,,,248 m,2012-07-26,2015-07-08,49.34724 N  97.77444 W,shortt,   Accession # NA,Collector's # 266,10/8/2010/,Roland Rural Municipality Co.,,,,,,"Locality:  North Shannon Creek. 400 m E of local road 14 W. 3.2 km WSW of Kane, 850 m S of Provincial Trunk Highway 23. “NSHA”. ",Notes:  248 m.,Duplicate,,,,,,,"North Shannon Creek. 400 m E of local road 14 W. 3.2 km WSW of Kane, 850 m S of Provincial Trunk Highway 23. “NSHA”",,,,,,,71084,,49.34724,97.77444,?,56985,56985,49.3472º N ,97.7744º W
71103,NA,,,Bryophyte,UNB,"C.D. Tyrrell, N. Flaten",285,13,8,2010,13 Aug 2010,,,Macdonald Rural Municipality,Manitoba,Canada,"Roadside ditch. Along local road 5 E, 1.6 km W of Oak Bluff, 530 m N of Provincial Trunk Highway 2. “OAKB”",,,,,,,,,,,,,,,,4,,Collector,,,,232 m,2012-07-26,2015-07-08,49.77330 N  97.3456 W,shortt,   Accession # NA,Collector's # 285,13/8/2010/,Macdonald Rural Municipality Co.,,,,,,"Locality:  Roadside ditch. Along local road 5 E, 1.6 km W of Oak Bluff, 530 m N of Provincial Trunk Highway 2. “OAKB”. ",Notes:  232 m.,Duplicate,,,,,,,"Roadside ditch. Along local road 5 E, 1.6 km W of Oak Bluff, 530 m N of Provincial Trunk Highway 2. “OAKB”",,,,,,,71103,,49.7733,97.3456,Bryophyte,56985,56985,49.7733º N ,97.3456º W
71104,NA,,,Bryophyte,UNB,"C.D. Tyrrell, N. Flaten",285,13,8,2010,13 Aug 2010,,,Macdonald Rural Municipality,Manitoba,Canada,"Roadside ditch. Along local road 5 E, 1.6 km W of Oak Bluff, 530 m N of Provincial Trunk Highway 2. “OAKB”",,,,,,,,,,,,,,,,4,,Collector,,,,232 m,2012-07-26,2015-07-08,49.77330 N  97.3456 W,shortt,   Accession # NA,Collector's # 285,13/8/2010/,Macdonald Rural Municipality Co.,,,,,,"Locality:  Roadside ditch. Along local road 5 E, 1.6 km W of Oak Bluff, 530 m N of Provincial Trunk Highway 2. “OAKB”. ",Notes:  232 m.,Duplicate,,,,,,,"Roadside ditch. Along local road 5 E, 1.6 km W of Oak Bluff, 530 m N of Provincial Trunk Highway 2. “OAKB”",,,,,,,71104,,49.7733,97.3456,Bryophyte,56985,56985,49.7733º N ,97.3456º W
71105,NA,,,Bryophyte,UNB,"C.D. Tyrrell, N. Flaten",285,13,8,2010,13 Aug 2010,,,Macdonald Rural Municipality,Manitoba,Canada,"Roadside ditch. Along local road 5 E, 1.6 km W of Oak Bluff, 530 m N of Provincial Trunk Highway 2. “OAKB”",,,,,,,,,,,,,,,,4,,Collector,,,,232 m,2012-07-26,2015-07-08,49.77330 N  97.3456 W,shortt,   Accession # NA,Collector's # 285,13/8/2010/,Macdonald Rural Municipality Co.,,,,,,"Locality:  Roadside ditch. Along local road 5 E, 1.6 km W of Oak Bluff, 530 m N of Provincial Trunk Highway 2. “OAKB”. ",Notes:  232 m.,Duplicate,,,,,,,"Roadside ditch. Along local road 5 E, 1.6 km W of Oak Bluff, 530 m N of Provincial Trunk Highway 2. “OAKB”",,,,,,,71105,,49.7733,97.3456,Bryophyte,56985,56985,49.7733º N ,97.3456º W
71110,NA,,,Bryophyte,UNB,"C.D. Tyrrell, N. Flaten",292,15,8,2010,15 Aug 2010,,,Rhineland Rural Municipality,Manitoba,Canada,"Rosenheim Drain. 150 m W of local road 8 W bridge, 1.8 km SE of Horndean, 930 m S of Provincial Trunk Highway 14. “ROSE”",,,,,,,,,,,,,,,,4,,Collector,,,,245 m,2012-07-26,2015-07-08,49.18318 N  97.6415 W,shortt,   Accession # NA,Collector's # 292,15/8/2010/,Rhineland Rural Municipality Co.,,,,,,"Locality:  Rosenheim Drain. 150 m W of local road 8 W bridge, 1.8 km SE of Horndean, 930 m S of Provincial Trunk Highway 14. “ROSE”. ",Notes:  245 m.,Duplicate,,,,,,,"Rosenheim Drain. 150 m W of local road 8 W bridge, 1.8 km SE of Horndean, 930 m S of Provincial Trunk Highway 14. “ROSE”",,,,,,,71110,,49.18318,-97.6415,Bryophyte,56985,56985,49.1832º N ,-97.6415º W
71111,NA,,,Bryophyte,UNB,"C.D. Tyrrell, N. Flaten",292,15,8,2010,15 Aug 2010,,,Rhineland Rural Municipality,Manitoba,Canada,"Rosenheim Drain. 150 m W of local road 8 W bridge, 1.8 km SE of Horndean, 930 m S of Provincial Trunk Highway 14. “ROSE”",,,,,,,,,,,,,,,,4,,Collector,,,,245 m,2012-07-26,2015-07-08,49.18318 N  97.6415 W,shortt,   Accession # NA,Collector's # 292,15/8/2010/,Rhineland Rural Municipality Co.,,,,,,"Locality:  Rosenheim Drain. 150 m W of local road 8 W bridge, 1.8 km SE of Horndean, 930 m S of Provincial Trunk Highway 14. “ROSE”. ",Notes:  245 m.,Duplicate,,,,,,,"Rosenheim Drain. 150 m W of local road 8 W bridge, 1.8 km SE of Horndean, 930 m S of Provincial Trunk Highway 14. “ROSE”",,,,,,,71111,,49.18318,-97.6415,Bryophyte,56985,56985,49.1832º N ,-97.6415º W
71112,NA,,,Bryophyte,UNB,"C.D. Tyrrell, N. Flaten",292,15,8,2010,15 Aug 2010,,,Rhineland Rural Municipality,Manitoba,Canada,"Rosenheim Drain. 150 m W of local road 8 W bridge, 1.8 km SE of Horndean, 930 m S of Provincial Trunk Highway 14. “ROSE”",,,,,,,,,,,,,,,,4,,Collector,,,,245 m,2012-07-26,2015-07-08,49.18318 N  97.6415 W,shortt,   Accession # NA,Collector's # 292,15/8/2010/,Rhineland Rural Municipality Co.,,,,,,"Locality:  Rosenheim Drain. 150 m W of local road 8 W bridge, 1.8 km SE of Horndean, 930 m S of Provincial Trunk Highway 14. “ROSE”. ",Notes:  245 m.,Duplicate,,,,,,,"Rosenheim Drain. 150 m W of local road 8 W bridge, 1.8 km SE of Horndean, 930 m S of Provincial Trunk Highway 14. “ROSE”",,,,,,,71112,,49.18318,-97.6415,Bryophyte,56985,56985,49.1832º N ,-97.6415º W
71125,NA,,,“scirpus”,UNB,"C.D. Tyrrell, N. Flaten",307,19,8,2010,19 Aug 2010,,,Portage la Prairie Rural Municipality,Manitoba,Canada,"Elm River. 300 m W of local road 23 W culvert, 2 km SSE of Oakville, 1.3 km E of Provincial Trunk Highway 13. “ERUP”",,,,,,,,,,,,,,,,4,,Collector,,,,246 m,2012-07-26,2015-07-08,49.91388 N  97.99178 W,shortt,   Accession # NA,Collector's # 307,19/8/2010/,Portage la Prairie Rural Municipality Co.,,,,,,"Locality:  Elm River. 300 m W of local road 23 W culvert, 2 km SSE of Oakville, 1.3 km E of Provincial Trunk Highway 13. “ERUP”. ",Notes:  246 m.,Duplicate,,,,,,,"Elm River. 300 m W of local road 23 W culvert, 2 km SSE of Oakville, 1.3 km E of Provincial Trunk Highway 13. “ERUP”",,,,,,,71125,,49.91388,-97.99178,“scirpus”,56985,56985,49.9139º N ,-97.9918º W
71126,NA,,,“scirpus”,UNB,"C.D. Tyrrell, N. Flaten",307,19,8,2010,19 Aug 2010,,,Portage la Prairie Rural Municipality,Manitoba,Canada,"Elm River. 300 m W of local road 23 W culvert, 2 km SSE of Oakville, 1.3 km E of Provincial Trunk Highway 13. “ERUP”",,,,,,,,,,,,,,,,4,,Collector,,,,246 m,2012-07-26,2015-07-08,49.91388 N  97.99178 W,shortt,   Accession # NA,Collector's # 307,19/8/2010/,Portage la Prairie Rural Municipality Co.,,,,,,"Locality:  Elm River. 300 m W of local road 23 W culvert, 2 km SSE of Oakville, 1.3 km E of Provincial Trunk Highway 13. “ERUP”. ",Notes:  246 m.,Duplicate,,,,,,,"Elm River. 300 m W of local road 23 W culvert, 2 km SSE of Oakville, 1.3 km E of Provincial Trunk Highway 13. “ERUP”",,,,,,,71126,,49.91388,-97.99178,“scirpus”,56985,56985,49.9139º N ,-97.9918º W
71127,NA,,,“scirpus”,UNB,"C.D. Tyrrell, N. Flaten",307,19,8,2010,19 Aug 2010,,,Portage la Prairie Rural Municipality,Manitoba,Canada,"Elm River. 300 m W of local road 23 W culvert, 2 km SSE of Oakville, 1.3 km E of Provincial Trunk Highway 13. “ERUP”",,,,,,,,,,,,,,,,4,,Collector,,,,246 m,2012-07-26,2015-07-08,49.91388 N  97.99178 W,shortt,   Accession # NA,Collector's # 307,19/8/2010/,Portage la Prairie Rural Municipality Co.,,,,,,"Locality:  Elm River. 300 m W of local road 23 W culvert, 2 km SSE of Oakville, 1.3 km E of Provincial Trunk Highway 13. “ERUP”. ",Notes:  246 m.,Duplicate,,,,,,,"Elm River. 300 m W of local road 23 W culvert, 2 km SSE of Oakville, 1.3 km E of Provincial Trunk Highway 13. “ERUP”",,,,,,,71127,,49.91388,-97.99178,“scirpus”,56985,56985,49.9139º N ,-97.9918º W
71141,NA,,,Bryophyte,UNB,"C.D. Tyrrell, N. Flaten",323,21,8,2010,21 Aug 2010,,,Cartier Rural Municipality,Manitoba,Canada,"Elm Creek Channel. 150 m E of Provincial Road 248 bridge, 8 km N of Fannystelle “ECC”",,,,,,,,,,,,,,,,4,,Collector,,,,240 m,2012-07-26,2015-07-08,49.8120 N  97.7753 W,shortt,   Accession # NA,Collector's # 323,21/8/2010/,Cartier Rural Municipality Co.,,,,,,"Locality:  Elm Creek Channel. 150 m E of Provincial Road 248 bridge, 8 km N of Fannystelle “ECC”. ",Notes:  240 m.,Duplicate,,,,,,,"Elm Creek Channel. 150 m E of Provincial Road 248 bridge, 8 km N of Fannystelle “ECC”",,,,,,,71141,,49.812,-97.7753,Bryophyte,56985,56985,49.812º N ,-97.7753º W
71142,NA,,,Bryophyte,UNB,"C.D. Tyrrell, N. Flaten",323,21,8,2010,21 Aug 2010,,,Cartier Rural Municipality,Manitoba,Canada,"Elm Creek Channel. 150 m E of Provincial Road 248 bridge, 8 km N of Fannystelle “ECC”",,,,,,,,,,,,,,,,4,,Collector,,,,240 m,2012-07-26,2015-07-08,49.8120 N  97.7753 W,shortt,   Accession # NA,Collector's # 323,21/8/2010/,Cartier Rural Municipality Co.,,,,,,"Locality:  Elm Creek Channel. 150 m E of Provincial Road 248 bridge, 8 km N of Fannystelle “ECC”. ",Notes:  240 m.,Duplicate,,,,,,,"Elm Creek Channel. 150 m E of Provincial Road 248 bridge, 8 km N of Fannystelle “ECC”",,,,,,,71142,,49.812,-97.7753,Bryophyte,56985,56985,49.812º N ,-97.7753º W
71143,NA,,,Bryophyte,UNB,"C.D. Tyrrell, N. Flaten",323,21,8,2010,21 Aug 2010,,,Cartier Rural Municipality,Manitoba,Canada,"Elm Creek Channel. 150 m E of Provincial Road 248 bridge, 8 km N of Fannystelle “ECC”",,,,,,,,,,,,,,,,4,,Collector,,,,240 m,2012-07-26,2015-07-08,49.8120 N  97.7753 W,shortt,   Accession # NA,Collector's # 323,21/8/2010/,Cartier Rural Municipality Co.,,,,,,"Locality:  Elm Creek Channel. 150 m E of Provincial Road 248 bridge, 8 km N of Fannystelle “ECC”. ",Notes:  240 m.,Duplicate,,,,,,,"Elm Creek Channel. 150 m E of Provincial Road 248 bridge, 8 km N of Fannystelle “ECC”",,,,,,,71143,,49.812,-97.7753,Bryophyte,56985,56985,49.812º N ,-97.7753º W
71145,NA,,,Potamogeton,UNB,"C.D. Tyrrell, J.M. Orlofske",327,30,9,2010,30 Sep 2010,"Cobble/sand substrate. Water velocity swift to moderate (ca. 0.7 m/s), depth 0.3 m",,Northumberland County,New Brunswick,Canada,"Dungarvon River. Near shore opposite Camp Cole (Scouts Canada), 1.5 km upstream of confluence with Renous River",,,,,,,,,,,,,,,,4,,Collector,,,,19.5 m,2012-07-26,2015-07-08,45.92921 N  66.65608 W,shortt,   Accession # NA,Collector's # 327,30/9/2010/,Northumberland County Co.,,,,,"Habitat:  Cobble/sand substrate. Water velocity swift to moderate (ca. 0.7 m/s), depth 0.3 m. ","Locality:  Dungarvon River. Near shore opposite Camp Cole (Scouts Canada), 1.5 km upstream of confluence with Renous River. ",Notes:  19.5 m.,Duplicate,,,,,,,"Dungarvon River. Near shore opposite Camp Cole (Scouts Canada), 1.5 km upstream of confluence with Renous River",,,,,,,71145,,45.92921,66.65608,Potamogeton,56985,56985,45.9292º N ,66.6561º W
71146,NA,,,Potamogeton,UNB,"C.D. Tyrrell, J.M. Orlofske",327,30,9,2010,30 Sep 2010,"Cobble/sand substrate. Water velocity swift to moderate (ca. 0.7 m/s), depth 0.3 m",,Northumberland County,New Brunswick,Canada,"Dungarvon River. Near shore opposite Camp Cole (Scouts Canada), 1.5 km upstream of confluence with Renous River",,,,,,,,,,,,,,,,4,,Collector,,,,19.5 m,2012-07-26,2015-07-08,45.92921 N  66.65608 W,shortt,   Accession # NA,Collector's # 327,30/9/2010/,Northumberland County Co.,,,,,"Habitat:  Cobble/sand substrate. Water velocity swift to moderate (ca. 0.7 m/s), depth 0.3 m. ","Locality:  Dungarvon River. Near shore opposite Camp Cole (Scouts Canada), 1.5 km upstream of confluence with Renous River. ",Notes:  19.5 m.,Duplicate,,,,,,,"Dungarvon River. Near shore opposite Camp Cole (Scouts Canada), 1.5 km upstream of confluence with Renous River",,,,,,,71146,,45.92921,66.65608,Potamogeton,56985,56985,45.9292º N ,66.6561º W
71147,NA,,,Potamogeton,UNB,"C.D. Tyrrell, J.M. Orlofske",327,30,9,2010,30 Sep 2010,"Cobble/sand substrate. Water velocity swift to moderate (ca. 0.7 m/s), depth 0.3 m",,Northumberland County,New Brunswick,Canada,"Dungarvon River. Near shore opposite Camp Cole (Scouts Canada), 1.5 km upstream of confluence with Renous River",,,,,,,,,,,,,,,,4,,Collector,,,,19.5 m,2012-07-26,2015-07-08,45.92921 N  66.65608 W,shortt,   Accession # NA,Collector's # 327,30/9/2010/,Northumberland County Co.,,,,,"Habitat:  Cobble/sand substrate. Water velocity swift to moderate (ca. 0.7 m/s), depth 0.3 m. ","Locality:  Dungarvon River. Near shore opposite Camp Cole (Scouts Canada), 1.5 km upstream of confluence with Renous River. ",Notes:  19.5 m.,Duplicate,,,,,,,"Dungarvon River. Near shore opposite Camp Cole (Scouts Canada), 1.5 km upstream of confluence with Renous River",,,,,,,71147,,45.92921,66.65608,Potamogeton,56985,56985,45.9292º N ,66.6561º W
71148,NA,,,Potamogeton,UNB,"C.D. Tyrrell, J.M. Orlofske",327,30,9,2010,30 Sep 2010,"Cobble/sand substrate. Water velocity swift to moderate (ca. 0.7 m/s), depth 0.3 m",,Northumberland County,New Brunswick,Canada,"Dungarvon River. Near shore opposite Camp Cole (Scouts Canada), 1.5 km upstream of confluence with Renous River",,,,,,,,,,,,,,,,4,,Collector,,,,19.5 m,2012-07-26,2015-07-08,45.92921 N  66.65608 W,shortt,   Accession # NA,Collector's # 327,30/9/2010/,Northumberland County Co.,,,,,"Habitat:  Cobble/sand substrate. Water velocity swift to moderate (ca. 0.7 m/s), depth 0.3 m. ","Locality:  Dungarvon River. Near shore opposite Camp Cole (Scouts Canada), 1.5 km upstream of confluence with Renous River. ",Notes:  19.5 m.,Duplicate,,,,,,,"Dungarvon River. Near shore opposite Camp Cole (Scouts Canada), 1.5 km upstream of confluence with Renous River",,,,,,,71148,,45.92921,66.65608,Potamogeton,56985,56985,45.9292º N ,66.6561º W
71857,45260,,,,UNB,"Turner, R.",,5,8,1987,,Open jack pine,,,Northwest Territories,Canada,"Tsu Lake, RRTP camp on penninsula S end of Lake",,,,,,,60,38,,N,111,52,,W,,4,,Collector,Specimen has fruit,,,,2012-09-19,2012-09-19,,shortt,   Accession # 45260,,5/8/1987/,,,,N,W,Habitat:  Open jack pine. ,"Locality:  Tsu Lake, RRTP camp on penninsula S end of Lake. ",,Duplicate,60.6333,60.6333º N ,111.8667,111.8667º W,,,"Tsu Lake, RRTP camp on penninsula S end of Lake",60.6333,111.8667,,,,,71857,,,,,56985,56985,,
72763,64065,,,,UNB,"Blaney, C.S.; Popma, T.M.",03-133,27,8,2003,,1 m deep water in channel through marsh,Common,Albert,New Brunswick,Canada,"UTM: zone 20 361664E 5062623NGermantown NWA. Beaver Bk Marsh, ~0.9km SE of Beaver Brook bridge on Hwy 114",,,,,,,45,42,12,N,64,46,37,W,,1,,Collector,No reproductive structures seen on specimen,,,,2013-02-12,2015-07-08,,Courtney,   Accession # 64065,Collector's # 03-133,27/8/2003/,Albert Co.,,,N,W,Habitat:  1 m deep water in channel through marsh. ,"Locality:  UTM: zone 20 361664E 5062623NGermantown NWA. Beaver Bk Marsh, ~0.9km SE of Beaver Brook bridge on Hwy 114. ",,Duplicate,45.7033,45.7033º N ,64.7769,64.7769º W,,Abund.:  Common. ,"UTM: zone 20 361664E 5062623NGermantown NWA. Beaver Bk Marsh, ~0.9km SE of Beaver Brook bridge on Hwy 114",45.7033,64.7769,,,,,72763,,,,,56985,56985,,
73343,46145,,,,UNB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-04-02,2013-04-02,,Admin,   Accession # 46145,,00/00/00,,,,,,,,,Duplicate,,,,,,,,,,,,,,73343,,,,,56985,56985,,
76374,64251,,,,UNB,Mazerolle D.M.,2090,,,,,,,Northumberland,New Brunswick,Canada,Dungarvon C.= Dungarvon Lake Brook,,,,,,,46,39,36,N,66,15,44,W,,4,,,Specimen is reproductive,,,,2013-10-02,2015-07-08,NEEDS to be IDed,shortt,   Accession # 64251,Collector's # 2090,00/00/00,Northumberland Co.,,,N,W,,Locality:  Dungarvon C.= Dungarvon Lake Brook. ,,Duplicate,46.66,46.66º N ,66.2622,66.2622º W,,,Dungarvon C.= Dungarvon Lake Brook,46.66,66.2622,,,,,76374,,,no,,56985,56985,,0º W
78194,64545,,,,UNB,"Taylor, A.R.A.",9190,7,8,1944,,,,,Nunavut,Canada,"Site xv, Christie Island, Hudson Bay",,,,,,,,,,,,,,,,5,,Databaser,Specimen is reproductive,18,Poa sp.       ,,2015-04-09,2015-04-09,,shortt,   Accession # 64545,Collector's # 9190,7/8/1944/,,,,,,,"Locality:  Site xv, Christie Island, Hudson Bay. ",,Duplicate,,,,,,,"Site xv, Christie Island, Hudson Bay",,,,,,,78194,,57,-76.7,,56985,56985,57º N ,-76.7º W
79239,,,,,UNB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-02,2016-03-02,,Admin,,,00/00/00,,,,,,,,,Duplicate,,,,,,,,,,,,,,79239,,,,,56985,56985,,
79240,61135,,,,UNB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-02,2016-03-02,,Admin,   Accession # 61135,,00/00/00,,,,,,,,,Duplicate,,,,,,,,,,,,,,79240,,,,,56985,56985,,
79251,345,,,,UNB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-02,2016-03-02,,Admin,   Accession # 345,,00/00/00,,,,,,,,,Duplicate,,,,,,,,,,,,,,79251,,,,,56985,56985,,
79253,,,,,UNB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-02,2016-03-02,,Admin,,,00/00/00,,,,,,,,,Duplicate,,,,,,,,,,,,,,79253,,,,,56985,56985,,
79292,,,,,UNB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-16,2016-03-16,,Admin,,,00/00/00,,,,,,,,,Duplicate,,,,,,,,,,,,,,79292,,,,,56985,56985,,
79294,,,,,UNB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-16,2016-03-16,,Admin,,,00/00/00,,,,,,,,,Duplicate,,,,,,,,,,,,,,79294,,,,,56985,56985,,
79295,,,,,UNB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-16,2016-03-16,,Admin,,,00/00/00,,,,,,,,,Duplicate,,,,,,,,,,,,,,79295,,,,,56985,56985,,
79298,25694,,,,UNB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-16,2016-03-16,,Admin,   Accession # 25694,,00/00/00,,,,,,,,,Duplicate,,,,,,,,,,,,,,79298,,,,,56985,56985,,
79350,46991,,,,UNB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-23,2016-03-23,,Admin,   Accession # 46991,,00/00/00,,,,,,,,,Duplicate,,,,,,,,,,,,,,79350,,,,,56985,56985,,
79410,,,,,UNB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-30,2016-03-30,,Admin,,,00/00/00,,,,,,,,,Duplicate,,,,,,,,,,,,,,79410,,,,,56985,56985,,
79422,,,,,UNB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-30,2016-03-30,,Admin,,,00/00/00,,,,,,,,,Duplicate,,,,,,,,,,,,,,79422,,,,,56985,56985,,
79432,,,,,UNB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-30,2016-03-30,,Admin,,,00/00/00,,,,,,,,,Duplicate,,,,,,,,,,,,,,79432,,,,,56985,56985,,
78421,,,,,UNB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-23,2016-03-30,,admin,,,00/00/00,,,,,,,,,Duplicate,,,,,,,,,,,,,,78421,,,,,56985,56985,,
78423,,,,,UNB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-23,2016-03-30,,admin,,,00/00/00,,,,,,,,,Duplicate,,,,,,,,,,,,,,78423,,,,,56985,56985,,
